## ------------------------------------------------------------------------- ##
## TEMPLATE DATA FILE FOR iSCAM                                              ##
## TIPS: -use '#' as comment character for the data file                     ##
##       -use '#' on all blank lines (windows compatible)                    ##
##       -sex: 0=asexual, 1=female, 2=male                                   ##  
##                                                                           ##
##                                                                           ##
## TEMPLATE is based on Flack Lake Trout (ADMB catage example)               ##
## ------------------------------------------------------------------------- ##
##
##
##
## ------------------------------------------------------------------------- ##
## MODEL DIMENSIONS                                                          ##
## ------------------------------------------------------------------------- ##
1        # -number of areas            (narea)
1        # -number of groups or stocks (ngroup)
1        # -number of sexes            (nsex)
1951        #first year of data
2011        #last year of data
2           #age of youngest age class
10          #age of plus group
5           #number of gears (ngear)##
## ------------------------------------------------------------------------- ##
## Allocation for each gear in (ngear), use 0 for survey gears.              ##
## ------------------------------------------------------------------------- ##
0.1     0.4     0.5     0       0
##
##
## ------------------------------------------------------------------------- ##
##
## ------------------------------------------------------------------------- ##
## Age-schedule and population parameters                                    ##
## ------------------------------------------------------------------------- ##
## Need one value for each area and sex.
##
27    # -asymptotic length (linf)  
0.48     # -brody growth coefficient (k)
0    # -theoretical age at zero length (to)
4.5e-6        # -scaler in length-weight allometry
3.1270          # -power parameter in length-weight allometry
2.055     # -age at 50% maturity (approx with log(3.0)/k)
0.05        # -std at 50% maturity (CV ~ 0.1)
0            # -(if n_MAT==1) use the following vector for maturity
0                       #mat vec
##
## ------------------------------------------------------------------------- ##
## TIME SERIES CATCH DATA                                                    ##
## ------------------------------------------------------------------------- ##
## Observed catch from all gears, areas, and sex                             ##
## sex: 1=female, 2=male, 0=asexual
## Type of catch: legend                                                     ##
##               1 = catch in weight                                         ##
##               2 = catch in numbers                                        ##
##               3 = catch in spawn (roe)                                    ##
## 
## n_ct_obs
   79
## Year gear area group sex type value
   1960     6.015    4    1    1     0    1      1
   1961    10.556    4    1    1     0    1      1
   1962    34.470    4    1    1     0    1      1
   1963    11.245    4    1    1     0    1      1
   1964    22.761    4    1    1     0    1      1
   1965    11.891    4    1    1     0    1      1
   1966     3.722    4    1    1     0    1      1
   1967     4.813    4    1    1     0    1      1
   1968    11.029    4    1    1     0    1      1
   1969    10.465    4    1    1     0    1      1
   1970    26.912    4    1    1     0    1      1
   1971    36.206    4    1    1     0    1      1
   1972    41.857    4    1    1     0    1      1
   1973    19.481    4    1    1     0    1      1
   1974    25.540    4    1    1     0    1      1
   1975    49.149    4    1    1     0    1      1
   1976    64.222    4    1    1     0    1      1
   1977    58.679    4    1    1     0    1      1
   1978    45.607    4    1    1     0    1      1
   1979    66.397    4    1    1     0    1      1
   1980    62.308    4    1    1     0    1      1
   1981    52.063    4    1    1     0    1      1
   1982    33.047    4    1    1     0    1      1
   1983    16.771    4    1    1     0    1      1
   1984    23.872    4    1    1     0    1      1
   1985    30.010    4    1    1     0    1      1
   1986    39.514    4    1    1     0    1      1
   1987    16.858    4    1    1     0    1      1
   1988    46.242    5    1    1     0    1      1
   1989    47.718    5    1    1     0    1      1
   1990    46.464    5    1    1     0    1      1
   1991    30.456    5    1    1     0    1      1
   1992    42.687    5    1    1     0    1      1
   1993    34.728    5    1    1     0    1      1
   1994    25.625    5    1    1     0    1      1
   1995    28.057    5    1    1     0    1      1
   1996    33.986    5    1    1     0    1      1
   1997    46.490    5    1    1     0    1      1
   1998    41.556    5    1    1     0    1      1
   1999    20.390    5    1    1     0    1      1
   2000    13.267    5    1    1     0    1      1
   2001    13.955    5    1    1     0    1      1
   2002    22.086    5    1    1     0    1      1
   2003    29.750    5    1    1     0    1      1
   2004    15.844    5    1    1     0    1      1
   2005     9.075    5    1    1     0    1      1
   2006     2.705    5    1    1     0    1      1
   2007     2.089    5    1    1     0    1      1
   2008     2.548    5    1    1     0    1      1
   2009     9.876    5    1    1     0    1      1
   2010     2.373    5    1    1     0    1      1
   2011     9.196    5    1    1     0    1      1
##
## ------------------------------------------------------------------------- ##
## AGE COMPOSITION DATA (ROW YEAR, COL=AGE) Ragged object                    ##
## ------------------------------------------------------------------------- ##
3       # Number of gears with age-comps int(na_gears)
18  40  26       # Number of rows in the matrix   ivector(na_gears)
## ivector(na_gears) of youngest age-class
2  2  2
## ivector(na_gears) of oldest age-class + group
10 10 10
## effective sample size for multinomial
1  1  1
## year gear area group sex | data columns (numbers or proportions)
1951    1    1    1     0     508 1519 1666  272   58   12   1   1  0
1952    1    1    1     0      97 1431 1224 1809  241   72  16   2  0
1953    1    1    1     0     465 2220 1086   65   19    2   0   0  0
1954    1    1    1     0     163 3852 1681  338   42    9   5   1  1
1955    1    1    1     0     418 1471  484   86   16    1   0   0  0
1956    1    1    1     0     575 2990  743  282   52    7   2   2  0
1957    1    1    1     0      16  423  146    2    1    0   0   0  0
1958    1    1    1     0     193  770  376   81   34   20   5   1  0
1959    1    1    1     0     148 1607  993  519  140   88  74  21  3
1960    1    1    1     0     254 1561  662  246   80   27  10   4  2
1961    1    1    1     0     226  224  113   26    1    0   0   0  0
1962    1    1    1     0      56  957  112   28   10    0   0   0  0
1963    1    1    1     0      37  804  907   96   14    4   0   0  0
1964    1    1    1     0      16  677  284  118    9    3   0   0  0
1965    1    1    1     0      18  269  372   75   27    3   0   0  0
1966    1    1    1     0       1  101   78   53    6    3   0   0  0
1971    1    1    1     0      25  193  160   34   12    7   2   0  0
1978    1    1    1     0       0  180  156  105  106   20   6   4  2
1972    2    1    1     0      50  279  716  356   51   18  11   1  0
1973    2    1    1     0      18  776  620  817  276   40   7   2  0
1974    2    1    1     0     433 2324 1290  731  476  120  12   2  1
1975    2    1    1     0      60 5405 1983 1140  804  498 128  17  1
1976    2    1    1     0      19  818 4332 1828 1196  746 251  40  0
1977    2    1    1     0      35  830 2077 2487  828  294 112  18  3
1978    2    1    1     0      63 3164 1407 1177 1294  287  87  14  5
1979    2    1    1     0      30  513 1848  525  398  293  59  19  4
1980    2    1    1     0     232 1640  582  747  238  198  82  13  2
1981    2    1    1     0     232 1868 1423  499  603  261 103  29  7
1982    2    1    1     0     156 1144 1309 1244  260  454 130  65  5
1983    2    1    1     0     135  719  696  699  562  142 172  34 26
1984    2    1    1     0     669 1146  418  282  309  182  33  33  5
1985    2    1    1     0     613 1606  426  111   82   95  51   4  6
1986    2    1    1     0     157 2094 1233  344  130   93  73  24  3
1987    2    1    1     0     783  863 1709 1053  351  123  71  52 13
1988    2    1    1     0     193 4587  584 1110  738  209  55  33 15
1989    2    1    1     0     155  960 3693  450  534  271  44  10  3
1990    2    1    1     0      33 1856  849 3233  307  406 125  16  4
1991    2    1    1     0     482 1565 1543  780 2420  220 251  48  2
1992    2    1    1     0     104 2960  662  827  362 1029 129  75 12
1993    2    1    1     0     214 1528 2255  380  416  226 423  51 27
1994    2    1    1     0     183 1407 1485 1875  492  311 330  98 15
1995    2    1    1     0      44  667 1304 1087 1335  348 226 166 31
1996    2    1    1     0    1079 1505  909 1457  945  968 204  85 42
1997    2    1    1     0     145 4109  487  266  402  294 198  32 20
1998    2    1    1     0     123 1224 3239  347  155  176 104  60 11
1999    2    1    1     0      65  960 1044 1641  325  112  63  31 14
2000    2    1    1     0     284 1170  984  894 1374  196  67  35  9
2001    2    1    1     0     165 1074  475  197  178  222  31   5  3
2002    2    1    1     0     348 2658 1136  371  140  157 131  15  1
2003    2    1    1     0      96 2191 2042  705  135   62  42  33  4
2004    2    1    1     0     390 1295 2431 1002  283   64  21  11  0
2005    2    1    1     0     157 1655  939  680  237   71  12   2  3
2006    2    1    1     0     174  430  387   91   62    9   1   0  0
2007    2    1    1     0       7  303  211   66   11    4   0   0  0
2008    2    1    1     0      54  255  559  119   32    8   6   1  1
2009    2    1    1     0      44 1202  283  230   41   10   0   0  0
2010    2    1    1     0     211  577  839  105   88   14   2   0  0
2011    2    1    1     0      43  523  189   64    3    3   0   0  0
1973    3    1    1     0       0   49  131  286   68   17   4   1  0
1974    3    1    1     0       0   46   43   43   16    6   0   0  0
1975    3    1    1     0       0    7   78   88   48   19   1   0  0
1976    3    1    1     0       0    8  495  408  179   73  31   4  1
1977    3    1    1     0       2   12   58  144   56   37  17   5  1
1978    3    1    1     0       0    6   23   90  207   74  20   1  1
1979    3    1    1     0       0    5  118  136  113   86  15   2  1
1980    3    1    1     0       0    0   19  188   80   43  26   1  1
1981    3    1    1     0       0    5   59   42  102   53  20   0  0
1982    3    1    1     0       0    4   69  254   67  158  19   2  1
1983    3    1    1     0       0    2   81  136  256   37  56   2  1
