"Year","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","Total"
1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,5,3,10,23,25,37,59,93,93,138,197,234,293,383,427,487,552,599,568,618,549,503,495,446,401,348,318,238,273,220,172,135,131,106,93,81,69,53,23,40,31,20,12,10,9,4,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9638
1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,20,17,52,87,112,168,222,234,254,245,220,234,212,239,212,229,240,283,259,229,213,274,246,233,205,192,176,119,117,117,86,82,70,55,46,35,27,27,17,10,15,7,6,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6160
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,12,21,40,57,66,76,89,82,80,55,74,79,81,77,104,131,139,151,153,181,175,154,165,165,164,143,156,154,117,123,92,67,61,49,39,22,21,15,15,18,14,11,7,5,5,4,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3722
1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,2,9,7,17,23,28,62,65,74,100,124,143,138,117,101,92,57,69,62,79,65,68,65,68,76,66,72,66,66,49,52,47,35,30,20,17,23,12,11,6,5,5,4,5,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316
1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,22,0,0,76,2,2,74,17,25,83,84,107,158,162,180,216,193,191,250,171,197,268,136,147,239,101,87,156,79,55,112,39,46,61,27,31,46,26,16,23,9,9,4,7,7,13,2,2,4,3,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,26,6,12,56,20,26,78,31,20,95,16,16,165,55,92,364,125,161,308,228,223,295,228,239,288,272,265,318,309,350,412,397,377,422,373,384,398,366,295,315,260,176,222,164,153,126,93,78,75,60,44,43,25,22,26,13,12,11,12,10,6,1,1,6,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10081
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,27,38,71,88,162,191,283,314,370,406,443,465,472,443,426,400,370,340,341,246,260,250,232,218,231,187,185,187,159,138,150,109,93,87,67,50,42,33,29,24,10,10,10,6,7,1,5,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8704
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,15,12,49,70,94,126,146,173,226,300,275,293,309,339,365,329,320,269,250,263,207,173,164,130,119,93,73,92,68,67,63,56,43,43,33,35,19,11,16,12,11,10,6,8,3,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800
1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,6,9,15,16,25,37,51,70,98,99,119,143,153,154,178,179,252,197,245,217,211,223,204,163,137,131,104,91,88,86,57,48,50,32,33,38,23,24,12,12,16,10,3,4,6,3,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4086
1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,10,11,35,55,91,149,196,259,261,314,275,329,349,324,286,269,295,251,248,219,230,188,183,176,165,150,148,122,93,101,68,59,42,42,37,24,21,18,14,18,8,10,8,6,7,3,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6181
1978,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,16,13,24,24,26,30,14,14,30,30,35,34,47,43,60,62,75,82,114,107,130,108,107,108,133,157,212,163,188,256,277,298,280,283,347,321,315,304,306,309,243,191,178,140,127,103,102,67,43,45,38,26,16,20,22,7,8,6,5,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895
1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5,7,14,39,64,113,162,260,367,438,471,496,481,563,508,525,446,426,443,386,347,380,337,347,303,279,272,275,234,207,194,191,169,154,122,102,89,95,72,47,38,27,24,30,14,16,9,5,5,3,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10616
1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,5,9,13,20,26,51,61,72,90,83,100,109,125,120,159,139,153,157,157,152,152,128,137,104,98,90,73,54,45,39,36,35,27,17,17,9,10,8,5,7,4,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,8,8,11,22,22,28,21,26,31,43,62,79,131,129,177,194,237,231,298,254,235,246,234,246,264,238,274,286,265,274,234,269,244,206,230,222,202,175,203,186,165,159,127,120,112,101,72,75,47,30,26,26,14,8,10,7,10,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7870
1982,0,0,0,0,0,0,0,0,1,3,5,11,21,34,31,19,8,5,2,1,9,9,11,9,17,12,14,13,13,32,34,56,66,81,95,97,97,117,175,168,250,252,276,370,408,434,458,487,505,588,633,521,519,513,504,450,438,377,289,253,262,207,185,137,102,78,70,50,41,22,24,8,14,8,3,7,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11018
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,11,13,26,38,39,54,68,53,45,39,16,9,7,3,2,12,22,43,60,92,131,195,169,214,196,172,193,198,179,221,249,294,337,451,384,464,412,431,398,385,338,279,232,268,193,174,179,121,75,76,53,36,27,21,15,15,3,2,3,3,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8454
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,24,56,93,134,166,171,243,259,316,255,239,199,243,249,271,220,275,319,334,300,284,250,215,203,196,210,181,142,193,131,86,56,62,68,45,22,25,9,14,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6792
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,14,28,25,32,40,44,63,50,63,76,103,109,127,158,194,200,228,216,166,142,154,176,214,265,250,197,174,105,89,66,57,33,28,12,12,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3925
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,5,3,6,10,20,23,27,78,99,144,217,220,320,333,389,423,334,411,293,303,214,217,269,187,213,229,222,287,306,357,416,402,472,436,428,449,305,323,255,213,176,168,131,124,93,83,45,40,25,31,19,15,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10824
1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,3,6,8,2,27,50,99,169,218,280,335,334,417,430,422,426,392,384,399,359,279,265,218,180,169,107,104,67,63,43,43,41,20,23,19,7,12,9,10,9,7,5,6,4,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6481
1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,14,19,23,22,27,45,72,72,74,104,131,155,166,164,232,241,248,279,265,341,327,319,274,284,237,239,175,185,124,131,69,66,59,26,27,16,19,11,6,7,8,2,4,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5333
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,20,46,55,46,58,33,31,19,4,2,1,0,2,6,13,11,25,37,31,62,72,65,69,77,59,61,62,76,86,97,114,148,163,192,173,168,213,180,194,181,172,183,164,160,134,141,131,118,115,75,70,49,51,21,29,19,11,9,2,5,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4634
1990,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,14,25,36,51,54,39,31,13,16,16,6,8,14,21,28,30,49,95,110,136,139,147,157,160,116,148,111,121,152,159,170,186,203,234,237,302,278,300,295,265,226,226,183,163,154,113,106,103,72,71,41,46,33,28,25,52,27,17,17,11,3,2,6,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6413
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,5,9,11,19,44,71,105,131,173,164,212,206,210,205,213,203,195,228,200,202,209,243,245,238,263,223,186,165,155,90,99,90,67,37,36,39,38,25,29,20,14,12,6,7,4,2,3,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5366
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,14,23,24,44,71,46,67,65,78,60,74,81,80,101,117,110,160,146,151,173,153,141,165,134,113,108,98,77,62,54,38,32,17,23,15,10,9,5,8,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,10,15,19,28,28,37,39,43,45,52,61,70,70,67,84,101,97,138,122,126,130,139,157,150,152,156,119,139,110,78,68,56,57,32,28,18,15,11,15,5,5,5,3,4,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,4,5,5,4,3,6,5,3,10,8,13,26,17,22,28,40,44,42,42,53,65,46,56,54,54,54,59,38,27,34,28,26,18,14,14,10,10,6,4,4,5,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,7,5,9,12,12,15,12,6,12,3,12,11,14,13,20,17,18,20,29,23,28,36,36,31,38,31,45,21,31,21,23,17,10,11,7,3,4,2,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,7,6,3,4,3,5,3,3,0,0,4,7,4,8,8,10,15,16,15,13,17,23,16,35,24,47,47,55,58,53,55,61,67,54,54,65,61,64,65,56,57,42,36,32,35,22,19,11,22,15,8,6,8,7,4,7,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1460
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,1,3,2,7,5,9,8,18,10,16,18,15,27,22,19,34,36,47,47,62,70,88,103,86,96,101,107,106,101,106,95,80,75,70,58,53,41,40,26,31,19,11,12,11,6,5,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
